# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = fastbreak_model
# start_datetime = 2025-10-05 00:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sine_data.json
# init = 2 (Default)
# random
#   seed = 3103514897 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,psi.1,psi.2,psi.3,psi.4
# Adaptation terminated
# Step size = 0.0171387
# Diagonal elements of inverse mass matrix:
# 0.00238716, 0.158083, 0.857078, 0.987253, 0.2091, 0.280006, 0.632137, 0.00120071, 0.00116149, 0.00131869, 0.00236363
-122.2798,0.99999225,0.017138713,8,255,0,127.1431,0.97258383,0.71507517,5.9907825,-13.53747,15.319042,-15.767085,13.498473,0.82587299,2.3778351,3.9484933,5.4321157
-127.18757,0.84540067,0.017138713,8,255,0,135.25713,1.0956658,-0.96282765,9.4506474,-17.602309,17.236578,-15.890006,11.256581,0.77609681,2.3987348,3.8067523,5.4503609
-120.59869,0.9754693,0.017138713,8,255,0,137.4801,1.0016751,0.38367449,6.5319255,-14.334519,15.770781,-15.841119,13.936044,0.8389962,2.3965322,3.9450326,5.4338864
-120.94115,0.96597371,0.017138713,8,255,0,123.63419,1.0041719,-0.11800209,7.7599675,-16.200413,17.000813,-15.694869,11.624995,0.84235156,2.3943022,3.8787123,5.4488182
-121.12501,0.89839387,0.017138713,7,127,0,125.26827,1.0094488,0.0279723,7.8206239,-16.33256,17.159168,-15.508828,11.227087,0.81805306,2.3615577,3.8184335,5.4320391
-123.11108,0.96921259,0.017138713,8,255,0,127.22173,1.0023386,-0.14713744,7.8813986,-16.354785,16.982369,-15.259067,11.400696,0.82022068,2.3560091,3.8529795,5.4992825
-123.85105,0.99975052,0.017138713,8,255,0,127.40264,1.0514993,-0.14121891,8.5861007,-16.515011,15.295087,-16.577879,13.75273,0.76735661,2.3439414,4.0147371,5.2918671
-117.82357,0.99053987,0.017138713,7,255,0,125.92077,1.0489615,-0.093095806,8.0581847,-16.244212,15.849611,-15.593911,13.371181,0.80025822,2.3490017,3.9541044,5.416222
-118.52388,0.90998376,0.017138713,8,255,0,121.10339,0.99892994,0.18103939,7.8763704,-16.224724,16.488245,-15.852839,11.974015,0.80364998,2.3614502,3.896395,5.3632714
-119.3199,0.98141747,0.017138713,8,255,0,121.55927,0.98720833,0.1650657,7.7529996,-15.972998,16.19092,-15.109327,13.476842,0.78690178,2.3378967,3.8824327,5.4957357
-122.98656,0.98575429,0.017138713,7,255,0,128.44156,1.0877826,0.34616954,7.2859081,-15.106222,16.382594,-16.656137,13.379471,0.78856087,2.4202778,3.9397203,5.4264183
-121.78315,0.51174516,0.017138713,7,255,0,131.79953,1.0784554,0.11852425,7.7840987,-15.519538,16.107531,-16.472532,12.955754,0.77383772,2.3827775,3.8900879,5.3627429
-120.05677,0.95851327,0.017138713,8,255,0,124.21516,1.0230413,-0.057601702,7.658936,-16.515319,16.475629,-14.884529,12.642605,0.83766695,2.3023641,3.9342413,5.4734252
-123.56575,0.79312476,0.017138713,8,255,0,126.12299,0.97148415,-0.12683433,7.5756321,-16.224993,16.102221,-14.91403,13.394692,0.84871559,2.2855284,3.9197591,5.4741792
-122.15295,0.89036458,0.017138713,5,55,0,127.29253,0.97795356,-0.12411032,7.4693805,-16.109846,16.145289,-14.957739,13.333645,0.83881686,2.2812261,3.9243081,5.4791726
-120.21397,0.97784732,0.017138713,8,255,0,129.48958,1.0792793,0.079831699,7.5309798,-15.679889,16.320803,-16.08246,13.51961,0.79962091,2.3466103,3.9157914,5.4448228
-119.55743,0.75099034,0.017138713,8,255,0,126.32451,0.97468841,0.052731742,7.8312251,-16.302914,16.267192,-15.213808,12.050046,0.81560053,2.3469448,3.9423831,5.4523884
-119.96237,0.86502303,0.017138713,8,255,0,125.95155,0.98970316,0.0041986873,7.4401844,-15.704077,16.975988,-15.83623,13.510013,0.83373345,2.391665,3.8607113,5.4965701
-121.66763,0.92775383,0.017138713,9,511,0,125.33505,1.0236843,-0.27478695,8.5942946,-16.978432,15.878704,-15.250583,11.179041,0.78776799,2.3210414,3.9676247,5.3670116
-121.43314,0.97892397,0.017138713,8,255,0,124.8237,0.98920635,0.30999145,7.3127324,-15.477385,16.536735,-16.155535,15.093932,0.81810984,2.3843307,3.8937631,5.4676412
-120.86685,0.8234443,0.017138713,8,255,0,126.68491,1.0991668,0.18150262,7.3514519,-15.541479,16.064655,-15.679917,13.947966,0.81448904,2.3531509,3.9174954,5.4306471
-119.8333,0.98595198,0.017138713,8,255,0,123.94403,0.95953032,0.27588128,7.3766688,-15.760755,16.579504,-15.623553,14.013414,0.81438795,2.3509435,3.8809956,5.4590225
-119.58516,0.99982188,0.017138713,8,255,0,124.32794,1.0026708,-0.16871245,8.4214346,-16.409691,15.557883,-15.315831,12.90134,0.77198485,2.3501136,3.9421906,5.3866267
-121.72068,0.94491386,0.017138713,8,255,0,123.96388,1.013014,-0.22164125,8.8125754,-17.084244,16.555034,-15.740969,13.099183,0.77824293,2.3862402,3.8966145,5.4109351
-121.81505,0.95699568,0.017138713,7,255,0,128.62637,1.0403737,-0.27931988,8.81564,-17.464998,17.007337,-16.191077,12.791994,0.77983483,2.3287555,3.9067982,5.4344153
-123.68959,0.99062174,0.017138713,8,255,0,128.66447,1.1133202,0.013837309,7.3187153,-15.37176,15.430462,-15.390756,14.054351,0.81139928,2.3074686,3.9582029,5.4562798
-127.07603,0.93957942,0.017138713,8,255,0,135.68318,1.1474879,-0.03152077,8.3659221,-15.716532,14.972794,-15.198528,13.332431,0.7393629,2.3992191,3.9477552,5.4162284
-125.0865,0.95395616,0.017138713,8,255,0,136.95792,0.98059158,0.5486697,7.0656593,-15.081297,16.673172,-16.673098,12.569432,0.80746507,2.4023513,3.9042234,5.4333793
-121.33339,0.90560144,0.017138713,5,31,0,127.60177,0.97722922,0.51882011,6.9649049,-15.023593,16.741713,-16.514745,12.537666,0.80285747,2.4003145,3.9100026,5.4267011
-122.96012,0.99649137,0.017138713,8,255,0,125.8963,1.0070364,-0.58175361,8.6288135,-16.96708,16.156764,-14.932631,13.559526,0.81379473,2.3424406,3.8734875,5.4636765
-127.52452,0.67923612,0.017138713,8,255,0,134.03033,1.1455809,-0.49455574,9.9847684,-18.75227,16.170008,-14.82281,13.299402,0.74680547,2.2707375,3.9196237,5.4409453
-124.21099,0.87154566,0.017138713,8,255,0,132.58506,1.0387362,-0.85134163,9.5975197,-17.242943,15.803778,-15.64798,11.707636,0.76024103,2.4051097,3.8826179,5.3586148
-121.78664,0.98348146,0.017138713,7,127,0,127.77273,1.0569358,-0.51300276,9.6704076,-17.682043,16.157179,-15.856189,12.675096,0.72885757,2.3469767,3.8939322,5.4100231
-125.77961,0.89174958,0.017138713,8,255,0,128.31755,0.96239605,-0.48679815,8.9320397,-16.686522,15.455258,-15.010579,11.831497,0.76187183,2.3670578,3.9232159,5.4825488
-122.45942,0.97051653,0.017138713,8,255,0,129.2511,0.99646994,0.38119677,7.2477791,-15.863384,16.647399,-15.70268,13.788471,0.82531133,2.3405155,3.9226062,5.4136986
-120.58188,0.74929112,0.017138713,8,255,0,127.79397,1.0737,0.71079352,6.8763924,-15.394606,16.282377,-15.244425,11.705756,0.82743872,2.3283691,3.927023,5.4209699
-120.81996,0.98645845,0.017138713,7,255,0,126.66697,1.0670588,0.72159128,6.9302199,-15.457151,16.290283,-15.244345,11.796261,0.8183863,2.3276934,3.9361429,5.4245781
-121.43414,0.99873899,0.017138713,8,255,0,124.91338,1.0556691,0.51014152,6.8712416,-15.288952,16.262052,-15.177426,11.732202,0.81045417,2.3109102,3.891918,5.3956594
-122.85942,0.94955262,0.017138713,8,255,0,129.43585,1.0325977,0.86942774,6.2356212,-14.692774,16.135607,-15.293427,11.631568,0.87082676,2.3545063,3.942978,5.4088703
-123.46074,0.96512795,0.017138713,8,511,0,131.09912,1.0158721,-0.83805905,10.326488,-18.330883,15.856582,-15.709152,13.920979,0.74772973,2.3772147,3.9304865,5.4344887
-125.59236,0.99526643,0.017138713,7,127,0,128.80735,1.0520372,-0.74749836,10.953597,-19.052751,16.211424,-15.98365,13.365615,0.70013947,2.3659538,3.9305679,5.4227279
-121.57571,0.85719759,0.017138713,8,255,0,132.79568,1.0239235,1.1980739,5.8273185,-14.422601,16.464446,-15.506622,12.162884,0.84910815,2.3178701,3.9180661,5.4059617
-126.67287,0.99855148,0.017138713,8,255,0,132.04647,1.1278896,0.112674,6.9727235,-14.941481,14.816732,-14.974238,13.89816,0.83406771,2.2985963,3.9879424,5.4114409
-126.24561,0.87955872,0.017138713,8,255,0,134.49688,0.95321772,-0.25413751,7.8032313,-15.863826,17.605939,-16.87182,11.847753,0.82779793,2.4358203,3.8108805,5.3937388
-125.02183,0.76299313,0.017138713,7,127,0,130.59015,0.96021801,0.10587921,7.6373343,-16.116763,17.990626,-16.438317,11.387308,0.82783862,2.4075213,3.7904426,5.4308065
-124.32696,0.99139959,0.017138713,7,127,0,126.31452,0.96427336,0.04055729,7.6859345,-16.192165,17.933433,-16.332265,11.340645,0.82468042,2.4040021,3.8067838,5.4481273
-120.5219,0.99101462,0.017138713,8,255,0,128.32801,0.98918484,0.41336514,7.18339,-15.181524,15.319675,-15.222127,14.423864,0.80227319,2.3383548,3.9721198,5.4515925
-117.3459,0.95345012,0.017138713,8,255,0,122.27544,1.0026466,-0.07765576,7.9751673,-16.664306,16.519981,-15.588583,12.696928,0.82071657,2.3145387,3.9265901,5.4124208
-121.62333,0.83949426,0.017138713,8,255,0,124.64743,1.0017759,0.5295277,6.9794398,-14.814653,16.584652,-15.96315,12.238666,0.80048911,2.4058755,3.8404711,5.4664367
-118.32933,0.99834979,0.017138713,8,255,0,123.11737,0.99974219,0.12439802,7.4874174,-16.007867,16.653864,-15.540928,12.593424,0.83970715,2.3514664,3.8816261,5.4461453
-118.88422,0.8484238,0.017138713,7,255,0,123.76824,1.0116672,-0.0082068407,7.8215362,-15.91731,16.23685,-16.071137,13.637189,0.81581987,2.3864012,3.9267674,5.4475773
-120.61728,0.99397157,0.017138713,8,511,0,122.92488,1.0133748,-0.53453953,9.772404,-18.193373,16.033921,-15.049299,12.142369,0.74938293,2.3217299,3.9271487,5.417041
-121.07077,0.94876918,0.017138713,8,255,0,125.99479,0.96341842,1.0140738,5.9161275,-14.187099,16.605276,-16.334039,13.042663,0.84892025,2.3654082,3.9047266,5.3844009
-121.61527,0.90750017,0.017138713,8,255,0,127.76659,0.96514032,0.81093348,5.8249267,-14.252863,16.688058,-16.079403,12.564608,0.89271427,2.3876625,3.9255367,5.3934858
-119.38631,0.90555949,0.017138713,8,255,0,125.34524,0.95148342,0.48233815,7.2197802,-15.962842,16.733953,-15.511834,12.515756,0.83703507,2.3414174,3.9137872,5.4060228
-119.656,0.98735008,0.017138713,7,191,0,122.00421,1.0556308,0.073074046,7.2039759,-15.340551,16.37375,-15.998423,14.279188,0.83583664,2.3756937,3.9168705,5.4754882
-119.04639,0.94877548,0.017138713,8,255,0,123.07014,1.040356,0.29190097,7.4961775,-15.551497,16.0504,-15.421085,12.347813,0.78374107,2.3467472,3.8946757,5.4425993
-123.99064,0.90569479,0.017138713,7,127,0,129.31673,0.88392155,0.02649076,7.6200177,-16.026101,16.37057,-16.155867,11.712575,0.8291776,2.3576983,3.9365523,5.2832552
-120.75779,0.99044346,0.017138713,7,127,0,127.96784,0.95148423,0.22375672,7.8224264,-15.818317,16.207728,-16.587425,12.175054,0.7938521,2.3990913,3.9433398,5.313115
-121.40431,0.88966875,0.017138713,8,255,0,126.8243,1.0296507,-0.023319832,7.5832239,-15.698094,17.096502,-16.074219,13.554916,0.81485053,2.3907183,3.8173128,5.4947024
-122.14279,0.97383054,0.017138713,7,127,0,123.2027,1.0255111,0.14853485,7.541821,-15.70682,17.27199,-16.143902,13.944803,0.81480314,2.4033171,3.8103495,5.5011829
-127.74243,0.94415766,0.017138713,7,127,0,131.06961,0.99041869,0.12401312,7.6277657,-16.005729,17.654979,-16.856986,15.182977,0.81350568,2.3856252,3.8210958,5.4926156
-125.96599,0.84625089,0.017138713,8,255,0,132.65362,1.0683915,0.047712344,7.5928103,-15.705116,17.327417,-15.679977,13.225696,0.79954623,2.4035652,3.7956334,5.537481
-125.87421,0.89270252,0.017138713,8,255,0,134.45462,1.1328499,-0.39908652,8.5066882,-16.852898,16.677128,-16.540749,14.093326,0.78584799,2.3456881,3.9330385,5.4039794
-121.02211,0.98515872,0.017138713,7,255,0,129.74193,0.91016472,-0.23200772,8.6097677,-16.686578,15.904825,-15.27752,12.061712,0.76923649,2.3415569,3.9160178,5.4109367
-120.17948,0.99652259,0.017138713,8,255,0,123.05389,1.1137422,0.32504154,6.8464114,-14.939992,16.265995,-15.873493,13.421112,0.836306,2.3814702,3.9170413,5.4546547
-120.97857,0.95195177,0.017138713,5,31,0,123.20039,1.1065643,0.36813414,6.7817703,-14.817385,16.186049,-15.922168,13.339762,0.8388268,2.3811968,3.8982254,5.4103283
-119.32292,0.87143674,0.017138713,8,255,0,124.06274,0.96724904,0.1082362,8.0756874,-16.220936,16.524661,-16.207322,12.361243,0.78281323,2.3911314,3.9261728,5.4061615
-119.48417,0.99136663,0.017138713,8,255,0,121.05749,1.0423733,0.39133048,7.1450572,-15.639557,16.034173,-14.912624,13.213458,0.82568521,2.3078222,3.9099217,5.4381686
-118.80584,0.97999077,0.017138713,8,255,0,123.26577,0.98024809,0.18917179,7.0515246,-15.202524,16.528566,-15.607589,12.150162,0.84400422,2.3858563,3.8778371,5.4559559
-120.14732,0.89573857,0.017138713,5,31,0,121.32609,0.98127424,0.17299369,7.0978226,-15.229352,16.460548,-15.603245,12.189778,0.84489505,2.374827,3.8645773,5.4408359
-120.01127,0.98415054,0.017138713,8,511,0,124.41909,0.99007965,0.59874216,7.1570739,-15.953176,16.31698,-15.56182,13.418705,0.83543966,2.3079262,3.9657651,5.4133423
-120.51812,0.79520944,0.017138713,7,127,0,124.88585,0.97185101,0.21352688,6.8609769,-15.361389,16.016295,-15.633826,13.705092,0.85953252,2.3158564,3.9749337,5.4402516
-120.5528,0.997139,0.017138713,8,255,0,124.46842,1.0076781,0.82599338,5.9209784,-14.966595,16.702808,-15.510638,13.197526,0.89320242,2.2895444,3.942097,5.4377472
-123.19097,0.85084231,0.017138713,8,383,0,128.91441,0.89163237,0.3210316,6.8333882,-14.737259,15.830554,-15.626304,13.347363,0.822193,2.3648175,3.9120132,5.4560977
-121.46308,0.9724084,0.017138713,7,127,0,127.34311,0.92907964,0.6096003,6.3236227,-14.27137,15.802255,-15.448571,13.145926,0.83077444,2.3593483,3.9044311,5.4313642
-118.79957,0.90736608,0.017138713,8,255,0,124.25582,1.0534422,0.49447129,6.9859275,-15.063053,16.366829,-16.32352,13.880985,0.81552169,2.3843277,3.9268077,5.4266731
-121.58957,0.96542569,0.017138713,8,255,0,125.09267,0.99478914,-0.18588813,7.5285844,-16.264261,16.627559,-15.494168,11.02376,0.8668606,2.3285421,3.9125722,5.3647794
-124.23327,0.91541361,0.017138713,8,255,0,131.79669,0.94955732,0.19861688,8.0031449,-16.307247,16.883441,-17.052951,13.11882,0.78121078,2.3835256,3.9289374,5.3189043
-121.70439,0.99798635,0.017138713,6,63,0,125.88702,0.94545993,0.084522787,7.8082303,-15.97588,16.753265,-17.178983,13.083012,0.80256162,2.3957843,3.9368451,5.3383864
-122.53215,0.73103742,0.017138713,8,255,0,127.63595,1.0368198,0.37972144,6.9022503,-15.458628,16.919283,-16.846766,12.115028,0.83739179,2.3545297,3.9201205,5.2758266
-117.98364,0.89746635,0.017138713,8,255,0,128.01101,1.0401751,-0.041208306,7.9454448,-16.697416,16.735168,-15.323204,12.632333,0.82468527,2.3298524,3.9051071,5.4584074
-122.20383,0.93129035,0.017138713,7,127,0,124.50452,1.1223872,0.057788684,7.9483958,-16.813027,16.478845,-14.756931,11.333098,0.82142504,2.2982392,3.9069503,5.4272839
-120.69433,0.97633523,0.017138713,8,255,0,125.36572,1.0979346,-0.12632868,8.167125,-16.555717,15.722997,-14.711582,12.127686,0.80402865,2.321652,3.9494774,5.4381156
-120.42901,0.85816437,0.017138713,8,255,0,125.3585,0.95214312,0.33601815,6.9912017,-15.381171,16.927015,-16.432577,12.851673,0.84156346,2.387702,3.9008654,5.4012262
-123.03805,0.91412121,0.017138713,7,127,0,126.51071,0.90520564,0.2657091,6.8778415,-15.45148,17.158726,-16.332703,12.751122,0.86264964,2.3798344,3.8903552,5.4184203
-120.40628,0.94212027,0.017138713,7,127,0,127.09489,0.92023875,0.44771542,6.9341477,-15.600759,17.101485,-15.951971,12.539103,0.85624971,2.3682203,3.8900472,5.4223044
-123.40642,0.90825641,0.017138713,8,255,0,127.23701,1.0949479,-0.60920838,9.9034992,-17.784907,15.571936,-15.384267,13.49861,0.72432017,2.3513164,3.9530595,5.4674757
-120.66988,0.99664458,0.017138713,8,255,0,129.81531,0.95724901,0.55431314,6.6921115,-14.987875,16.316319,-16.047855,11.650476,0.83375544,2.3400285,3.9078611,5.3269234
-120.17278,0.9960436,0.017138713,8,255,0,125.02942,1.0541452,0.81554639,6.4060052,-14.704693,16.61022,-16.365831,12.652663,0.8439855,2.3868589,3.9305186,5.3803356
-119.30588,0.9660352,0.017138713,8,255,0,123.11278,0.94056247,0.40497293,6.6634762,-14.928605,16.356805,-15.815964,13.966915,0.85048788,2.361549,3.9158044,5.4708784
-121.08869,0.77320584,0.017138713,7,191,0,126.61443,1.0623573,0.36894467,7.5552177,-16.012761,16.099208,-15.640345,12.716882,0.80832009,2.3076938,3.9175572,5.3701641
-118.91795,0.96790925,0.017138713,8,255,0,126.42968,1.0267406,-0.073067682,7.4423004,-15.602649,16.138617,-15.519415,12.690025,0.81859235,2.3593355,3.9277387,5.4453167
-122.38206,0.88660253,0.017138713,6,127,0,127.20627,1.1066643,0.23545086,7.4428888,-15.926918,16.098291,-14.817092,12.993312,0.81979479,2.3256528,3.9413452,5.4893057
-122.61901,0.97139444,0.017138713,8,255,0,124.9447,0.9272459,0.30512588,7.0337743,-15.379981,16.434269,-15.895274,12.502893,0.84116052,2.3858067,3.9379879,5.3918611
-119.89295,0.9971661,0.017138713,8,255,0,126.75679,1.0918277,-0.075999342,7.9008959,-15.904986,16.150335,-15.417508,13.110145,0.80429644,2.3860079,3.9029762,5.4934559
-119.50444,0.98373179,0.017138713,7,255,0,123.1923,0.99257703,0.2734495,7.9019356,-15.95306,16.248095,-15.851319,12.334217,0.77900019,2.3945015,3.9312103,5.4119486
-120.46901,0.9976953,0.017138713,8,255,0,123.22967,1.0322275,-0.49284964,8.1162102,-16.349603,15.850858,-14.995177,13.265349,0.8167662,2.3369518,3.9331523,5.4740547
-122.13975,0.87694393,0.017138713,5,31,0,124.83543,1.0270146,-0.52236887,8.1260919,-16.417992,15.911224,-14.917837,13.413021,0.81948432,2.3372201,3.940841,5.4924256
-124.18878,0.71221131,0.017138713,8,255,0,127.53332,1.0456291,0.35687796,7.4090093,-15.923607,16.187547,-15.7699,13.654433,0.79245835,2.3142568,3.9770912,5.444304
-125.02044,0.83796931,0.017138713,6,127,0,130.93281,1.0561202,0.39869663,7.4549728,-15.909345,16.140991,-15.765003,13.734741,0.8000394,2.3211907,3.9918255,5.4599769
-123.54673,0.90068495,0.017138713,7,255,0,133.34501,1.0575716,0.40318211,6.8430719,-15.240242,15.913559,-15.361867,13.204695,0.86070339,2.3235603,3.9360535,5.4016653
-127.31376,0.99266881,0.017138713,8,255,0,130.74466,1.052079,1.1672118,5.537187,-13.525123,16.150544,-15.524475,15.044173,0.8456715,2.3657472,3.8951297,5.5118637
-127.59414,0.99980569,0.017138713,7,127,0,131.10672,1.0875519,1.4300361,5.4362261,-13.591573,16.406354,-15.886384,14.957137,0.85513312,2.3850433,3.9193794,5.5034954
-122.33208,0.79637211,0.017138713,8,255,0,135.95082,1.088269,-0.12309268,7.6618811,-15.919973,15.435033,-14.743221,13.698149,0.81519643,2.2919378,3.9379006,5.4518744
-124.65386,0.6307135,0.017138713,8,255,0,130.04095,0.97354172,0.40688833,7.234875,-15.660554,16.000603,-15.26741,10.888486,0.82545811,2.3205664,3.9425447,5.3207351
-122.54068,0.99550651,0.017138713,8,255,0,127.54795,1.0701911,0.03250699,7.959138,-15.74995,15.860573,-15.465341,13.601003,0.77320847,2.3635475,3.9014915,5.4708205
-120.90286,0.66928876,0.017138713,7,183,0,130.39479,1.0740048,-0.51238541,8.6366369,-16.818519,16.272064,-15.43758,12.528444,0.80876884,2.3795958,3.891988,5.4164576
-122.99456,0.99083356,0.017138713,8,255,0,127.40142,0.97137261,0.85702136,6.9488152,-14.823397,15.579086,-14.977386,12.031295,0.78124105,2.3707595,3.9164272,5.4116824
-121.97576,0.99263189,0.017138713,8,255,0,128.18462,0.9641584,0.66273929,6.6797569,-14.776112,16.441626,-15.86113,11.487607,0.80114618,2.3555897,3.8866299,5.4002152
-121.16024,0.83195576,0.017138713,8,255,0,128.95614,1.0682963,-0.15003941,7.7014798,-16.153018,16.611419,-16.640568,13.407965,0.82981926,2.3479051,3.9340516,5.3685343
-121.82312,0.95890238,0.017138713,7,127,0,124.49324,1.0745464,-0.01271907,7.7100649,-16.266405,16.722583,-16.621427,13.572628,0.82369397,2.341195,3.950383,5.3606931
-119.74796,0.91296341,0.017138713,8,255,0,125.39355,0.95346353,0.19054049,7.2481068,-15.501656,16.083763,-14.774621,12.146415,0.83291446,2.3551896,3.8976592,5.4816019
-121.10762,0.99624092,0.017138713,8,255,0,124.95774,1.0050579,-0.17723315,8.3410784,-16.533369,16.956156,-16.767856,12.718391,0.80162679,2.3904961,3.8788052,5.3859044
-120.85705,0.80460902,0.017138713,8,511,0,126.23558,1.016411,-0.40734244,9.4106035,-17.320463,15.30061,-14.92053,12.957079,0.74458923,2.3433391,3.9340984,5.4394003
-122.55591,0.57706274,0.017138713,8,255,0,130.07779,1.0301005,0.2484539,7.5204761,-15.567219,16.270023,-15.716032,10.594222,0.80151758,2.3774325,3.888601,5.2986412
-119.09977,0.8411274,0.017138713,8,255,0,125.53564,0.98974812,0.22700196,7.5856302,-15.404001,15.658934,-15.761342,13.558082,0.78239892,2.372464,3.9332031,5.4005201
-121.15227,0.72147649,0.017138713,8,255,0,125.92695,1.0542575,0.39838376,7.25586,-15.05331,16.403822,-15.885554,12.565762,0.77689418,2.3992648,3.8604536,5.4518362
-120.47006,0.9780857,0.017138713,8,511,0,129.34511,1.0024482,-0.65715277,8.9308286,-17.150057,16.131083,-15.660017,12.227269,0.79767497,2.3429343,3.9149181,5.3978295
-119.8976,0.94947454,0.017138713,7,255,0,125.74529,0.96179311,-0.62253359,8.5738525,-16.792583,16.070292,-15.574978,12.630625,0.79927452,2.3444333,3.9279116,5.4036393
-122.38067,0.70688076,0.017138713,8,255,0,126.23165,1.0432078,0.16268193,6.9854194,-14.935174,16.031223,-16.144095,13.609589,0.8455458,2.3939617,3.9189505,5.4152597
-122.24776,0.98305224,0.017138713,7,255,0,129.14124,1.0171924,0.20983961,6.7344741,-14.799345,16.60189,-16.355269,13.328215,0.85325042,2.4039645,3.9104239,5.4008932
-121.13096,0.70127071,0.017138713,8,255,0,133.02174,1.0783775,0.77946794,5.8822524,-14.562717,16.156165,-14.830668,12.229426,0.89089969,2.3216539,3.937367,5.4342752
-118.55648,0.88513227,0.017138713,8,255,0,124.26825,0.97457377,0.3576921,7.0206078,-15.392129,16.519471,-15.911591,13.709461,0.83875602,2.3537542,3.9116851,5.4354139
-119.59327,0.98967132,0.017138713,8,511,0,124.39292,1.0587516,-0.26537647,8.4377178,-16.444216,16.514314,-15.745568,11.689647,0.78282357,2.3983192,3.872781,5.4100943
-122.7423,0.93188134,0.017138713,7,127,0,124.83335,0.9816612,-0.1834092,8.7028229,-16.77372,16.610869,-15.46267,10.472487,0.7790696,2.3978767,3.8558762,5.419405
-122.87397,0.99979619,0.017138713,7,127,0,124.95233,0.98698173,-0.31801048,8.6066218,-16.705629,16.687215,-15.414997,10.731567,0.77602126,2.3767947,3.830493,5.3947109
-122.94566,0.85573416,0.017138713,8,255,0,129.79445,1.0801597,0.57773636,6.8678952,-14.938711,16.164709,-15.793292,13.256071,0.78904064,2.359911,3.9382349,5.463089
-121.77557,0.99745121,0.017138713,7,255,0,128.1158,1.0932467,0.22126386,6.5153347,-14.397179,16.268706,-16.157831,13.013948,0.84095436,2.3909346,3.9142336,5.4207136
-119.72824,0.99920397,0.017138713,7,127,0,124.28206,1.0611549,0.38719499,6.653681,-14.688932,16.449711,-16.037937,13.647389,0.82788685,2.3878714,3.9033414,5.4535467
-122.2141,0.96999377,0.017138713,8,255,0,125.89717,1.0330601,0.28285,7.3158723,-16.125744,16.610092,-15.024985,11.117753,0.86207115,2.3347702,3.9098528,5.4278318
-120.15232,0.91200782,0.017138713,7,255,0,124.06337,1.0286665,0.36455561,6.8699601,-15.24213,16.454766,-15.558628,11.551594,0.85083218,2.3581971,3.9153404,5.4177625
-120.47343,0.99854811,0.017138713,8,255,0,124.32909,1.0726081,0.56067035,6.5818843,-15.31025,16.339253,-15.691869,13.380706,0.86861344,2.3095802,3.9363706,5.3960474
-118.04523,0.95850848,0.017138713,8,255,0,123.5837,0.98471854,-0.016003461,7.3774576,-15.568536,16.126604,-15.411577,12.686252,0.82607727,2.3545005,3.9218287,5.4607488
-122.03242,0.97686899,0.017138713,8,255,0,126.34458,1.0493716,-0.76708343,9.5486216,-17.727248,16.897208,-16.233886,12.63471,0.76072337,2.3812151,3.8808978,5.4335975
-124.22954,0.96947272,0.017138713,8,255,0,128.68946,1.1174317,-0.23086226,8.3367407,-16.266639,16.763703,-17.174594,12.769993,0.77374652,2.3979001,3.9005253,5.3630332
-122.50565,0.99381338,0.017138713,8,255,0,127.9911,0.93023591,-0.58675538,8.8050492,-16.773282,15.874651,-15.301004,13.173362,0.78006529,2.3435572,3.8866695,5.4681199
-122.59955,0.95918287,0.017138713,8,255,0,126.53021,1.0990433,0.17903717,6.9965594,-15.178475,16.474021,-16.328605,12.117115,0.85477513,2.4026486,3.9431064,5.3666392
-124.72738,0.71303008,0.017138713,8,255,0,128.77484,1.0712617,0.4203597,6.6279176,-14.961067,16.571337,-16.243579,12.090224,0.8482022,2.3639497,3.8868513,5.3152973
-125.98528,0.94825774,0.017138713,7,191,0,134.76528,1.0063663,0.82221599,7.2343456,-15.445125,15.851984,-15.802668,12.867977,0.7975211,2.3324549,3.9419452,5.4014891
-119.68103,0.99768858,0.017138713,7,191,0,132.25283,1.0486295,0.46638532,6.951464,-14.723192,15.291447,-15.372519,12.570625,0.80233894,2.3597658,3.9515552,5.3840905
